,PseudoTime
RamDA_mESC_00h_A04,37.4281466122255
RamDA_mESC_00h_A05,36.7158975614534
RamDA_mESC_00h_A06,40.1493366134976
RamDA_mESC_00h_A07,33.726960635148
RamDA_mESC_00h_A08,35.0752778485568
RamDA_mESC_00h_A09,40.36370192609
RamDA_mESC_00h_A12,39.7500696476774
RamDA_mESC_00h_B01,33.4753215739349
RamDA_mESC_00h_B02,39.9687143641247
RamDA_mESC_00h_B03,37.5054931028577
RamDA_mESC_00h_B04,38.045903868434
RamDA_mESC_00h_B05,35.891534092593
RamDA_mESC_00h_B06,38.5708034382114
RamDA_mESC_00h_B07,34.805099061186
RamDA_mESC_00h_B08,39.8153340990155
RamDA_mESC_00h_B09,42.6168822452632
RamDA_mESC_00h_B10,40.9740891484861
RamDA_mESC_00h_B11,44.2055085681193
RamDA_mESC_00h_B12,42.1512944863313
RamDA_mESC_00h_C01,31.3827573320279
RamDA_mESC_00h_C02,38.3571712788248
RamDA_mESC_00h_C03,46.4913779853552
RamDA_mESC_00h_C04,35.3888771199621
RamDA_mESC_00h_C05,39.2088527873401
RamDA_mESC_00h_C06,42.9878877973471
RamDA_mESC_00h_C07,39.3586952897866
RamDA_mESC_00h_C08,38.010668831901
RamDA_mESC_00h_C09,45.5451860813432
RamDA_mESC_00h_C10,43.8442363905781
RamDA_mESC_00h_C11,43.3784448421226
RamDA_mESC_00h_D01,42.4367427999848
RamDA_mESC_00h_D02,41.3412011615479
RamDA_mESC_00h_D03,41.0319738075502
RamDA_mESC_00h_D04,32.2985012177575
RamDA_mESC_00h_D05,42.2945254535486
RamDA_mESC_00h_D06,45.2166719736966
RamDA_mESC_00h_D07,40.0419485470292
RamDA_mESC_00h_D08,42.5017528199395
RamDA_mESC_00h_D09,49.4951946255824
RamDA_mESC_00h_D10,36.2630091701782
RamDA_mESC_00h_D11,44.4612559801264
RamDA_mESC_00h_D12,34.3449329815805
RamDA_mESC_00h_E01,41.7474851987907
RamDA_mESC_00h_E02,43.5571811339165
RamDA_mESC_00h_E03,40.6684542748553
RamDA_mESC_00h_E04,41.4542157053795
RamDA_mESC_00h_E05,41.5476314509185
RamDA_mESC_00h_E06,42.275122732091
RamDA_mESC_00h_E07,51.2858450528344
RamDA_mESC_00h_E08,41.5884188826429
RamDA_mESC_00h_E09,39.5953799242242
RamDA_mESC_00h_E10,49.3827758238852
RamDA_mESC_00h_E11,39.9436569624012
RamDA_mESC_00h_E12,45.6459627422214
RamDA_mESC_00h_F01,36.7208937964852
RamDA_mESC_00h_F02,40.6199030663176
RamDA_mESC_00h_F03,44.1015172972789
RamDA_mESC_00h_F04,46.8026043929241
RamDA_mESC_00h_F05,37.127273543236
RamDA_mESC_00h_F06,32.8707458819902
RamDA_mESC_00h_F07,33.150346339781
RamDA_mESC_00h_F08,41.8860920726148
RamDA_mESC_00h_F09,37.6536646541632
RamDA_mESC_00h_F10,40.2573805311281
RamDA_mESC_00h_F11,34.7366741266146
RamDA_mESC_00h_F12,39.5884696056011
RamDA_mESC_00h_G01,41.7389170623079
RamDA_mESC_00h_G02,42.6532340095713
RamDA_mESC_00h_G03,34.7259687460383
RamDA_mESC_00h_G04,33.0663819167208
RamDA_mESC_00h_G05,41.5657879981749
RamDA_mESC_00h_G06,40.971347921968
RamDA_mESC_00h_G07,39.792604761094
RamDA_mESC_00h_G08,41.8101377252
RamDA_mESC_00h_G09,43.8050990228939
RamDA_mESC_00h_G10,36.6868552301113
RamDA_mESC_00h_G11,41.5903475516834
RamDA_mESC_00h_G12,38.9221803870297
RamDA_mESC_00h_H01,36.8576708985366
RamDA_mESC_00h_H02,36.1283967493187
RamDA_mESC_00h_H03,37.3003821092583
RamDA_mESC_00h_H04,41.0095748934826
RamDA_mESC_00h_H05,37.5909300951735
RamDA_mESC_00h_H06,41.9468202847271
RamDA_mESC_00h_H07,47.2655201030152
RamDA_mESC_00h_H08,42.1896343298903
RamDA_mESC_00h_H09,39.8504184050223
RamDA_mESC_00h_H10,40.4729572331152
RamDA_mESC_00h_H11,44.6976869284523
RamDA_mESC_00h_H12,44.2838597926731
RamDA_mESC_12h_A04,62.0273200856217
RamDA_mESC_12h_A05,70.5560168894964
RamDA_mESC_12h_A06,69.240038222299
RamDA_mESC_12h_A08,75.9975017895132
RamDA_mESC_12h_A09,65.6155398791764
RamDA_mESC_12h_A12,61.0424868774688
RamDA_mESC_12h_B02,71.8654264149225
RamDA_mESC_12h_B05,70.3822526469728
RamDA_mESC_12h_B06,65.4641343796614
RamDA_mESC_12h_B07,81.5958203720476
RamDA_mESC_12h_B08,74.6972031241552
RamDA_mESC_12h_B09,75.5075192119766
RamDA_mESC_12h_B10,79.6015291056055
RamDA_mESC_12h_B11,70.0927478288724
RamDA_mESC_12h_B12,73.2650882500142
RamDA_mESC_12h_C02,68.6027921367225
RamDA_mESC_12h_C03,60.1795415367999
RamDA_mESC_12h_C04,69.8677144057291
RamDA_mESC_12h_C05,67.2600964580457
RamDA_mESC_12h_C07,62.2870832910101
RamDA_mESC_12h_C09,73.0423888718399
RamDA_mESC_12h_C10,75.2449021043137
RamDA_mESC_12h_C11,70.7434496998992
RamDA_mESC_12h_C12,66.5886917728639
RamDA_mESC_12h_D02,70.3745728515402
RamDA_mESC_12h_D04,69.4232844283316
RamDA_mESC_12h_D05,69.5099291290962
RamDA_mESC_12h_D07,68.802164466794
RamDA_mESC_12h_D08,68.6581160339379
RamDA_mESC_12h_D09,67.3798021855207
RamDA_mESC_12h_D10,71.3075358367149
RamDA_mESC_12h_D11,69.6782103681428
RamDA_mESC_12h_D12,79.3295368670278
RamDA_mESC_12h_E01,59.6490053220025
RamDA_mESC_12h_E02,67.2302702300149
RamDA_mESC_12h_E05,76.8556043220181
RamDA_mESC_12h_E07,73.2223433942203
RamDA_mESC_12h_E08,67.9360733958027
RamDA_mESC_12h_E09,71.3202953778002
RamDA_mESC_12h_E10,72.9692337891139
RamDA_mESC_12h_E11,78.3064122583983
RamDA_mESC_12h_E12,66.3665947493953
RamDA_mESC_12h_F01,75.812619138332
RamDA_mESC_12h_F02,71.3377466545311
RamDA_mESC_12h_F03,69.3834283756077
RamDA_mESC_12h_F06,67.2550295576452
RamDA_mESC_12h_F07,69.4024190218402
RamDA_mESC_12h_F10,67.8102816177847
RamDA_mESC_12h_F11,72.9360077116591
RamDA_mESC_12h_F12,74.7539848068525
RamDA_mESC_12h_G01,73.1184364584165
RamDA_mESC_12h_G03,63.2004862536116
RamDA_mESC_12h_G05,67.4196361851523
RamDA_mESC_12h_G06,69.7566308732417
RamDA_mESC_12h_G07,79.2626083811059
RamDA_mESC_12h_G08,73.2981941137042
RamDA_mESC_12h_G09,78.5446048996441
RamDA_mESC_12h_G12,73.8999007569212
RamDA_mESC_12h_H01,71.9536427472309
RamDA_mESC_12h_H02,66.4804773815145
RamDA_mESC_12h_H05,69.5318351173348
RamDA_mESC_12h_H06,67.2302702300149
RamDA_mESC_12h_H07,67.2306598054806
RamDA_mESC_12h_H08,72.6194305143816
RamDA_mESC_12h_H09,65.0915151394444
RamDA_mESC_12h_H10,62.3720171335078
RamDA_mESC_12h_H11,72.220372046676
RamDA_mESC_12h_H12,65.2742760451384
RamDA_mESC_24h_A04,95.686646427146
RamDA_mESC_24h_A05,80.9091795160501
RamDA_mESC_24h_A06,90.6278290427476
RamDA_mESC_24h_A08,99.6520753609491
RamDA_mESC_24h_A09,89.3052427833434
RamDA_mESC_24h_A10,94.2271667369152
RamDA_mESC_24h_A11,90.1246571844619
RamDA_mESC_24h_A12,106.430284237505
RamDA_mESC_24h_B01,101.461333888223
RamDA_mESC_24h_B02,89.0902704496715
RamDA_mESC_24h_B03,96.5611941544303
RamDA_mESC_24h_B04,89.2126905531232
RamDA_mESC_24h_B05,87.4888032894137
RamDA_mESC_24h_B06,99.366933940942
RamDA_mESC_24h_B07,104.253154018173
RamDA_mESC_24h_B08,99.1415325003693
RamDA_mESC_24h_B09,97.7439189220716
RamDA_mESC_24h_B10,95.2564861432145
RamDA_mESC_24h_B11,95.6592604703204
RamDA_mESC_24h_B12,90.7149028904733
RamDA_mESC_24h_C01,99.8820976474574
RamDA_mESC_24h_C02,94.9286216196216
RamDA_mESC_24h_C03,106.019892636133
RamDA_mESC_24h_C04,97.0184497017973
RamDA_mESC_24h_C05,75.9120098836232
RamDA_mESC_24h_C06,96.6751557246687
RamDA_mESC_24h_C07,98.7113790285198
RamDA_mESC_24h_C08,94.1165406681679
RamDA_mESC_24h_C09,95.5338286839929
RamDA_mESC_24h_C10,99.4606705209053
RamDA_mESC_24h_C11,100.957168920708
RamDA_mESC_24h_C12,99.4887290940699
RamDA_mESC_24h_D01,97.2342751097783
RamDA_mESC_24h_D02,90.1662269472586
RamDA_mESC_24h_D03,98.9630996275649
RamDA_mESC_24h_D04,95.554124880239
RamDA_mESC_24h_D05,88.6065647554116
RamDA_mESC_24h_D06,88.7485061027205
RamDA_mESC_24h_D07,81.9118287383963
RamDA_mESC_24h_D08,101.476027591706
RamDA_mESC_24h_D09,98.9799757493254
RamDA_mESC_24h_D10,99.0819613167023
RamDA_mESC_24h_D11,92.1663531787667
RamDA_mESC_24h_D12,87.4942618767315
RamDA_mESC_24h_E01,92.5706185398067
RamDA_mESC_24h_E02,102.44571126256
RamDA_mESC_24h_E03,103.46193614875
RamDA_mESC_24h_E04,90.8924428745043
RamDA_mESC_24h_E05,96.2752241742755
RamDA_mESC_24h_E06,96.3524025704021
RamDA_mESC_24h_E07,92.4592221474578
RamDA_mESC_24h_E08,90.2372017555147
RamDA_mESC_24h_E09,88.329252243678
RamDA_mESC_24h_E10,99.5055791780304
RamDA_mESC_24h_E11,99.018342528686
RamDA_mESC_24h_E12,96.3273844528331
RamDA_mESC_24h_F01,94.4917574668737
RamDA_mESC_24h_F02,82.4414709717667
RamDA_mESC_24h_F03,101.935371885041
RamDA_mESC_24h_F05,96.5086330783761
RamDA_mESC_24h_F06,93.0915084858002
RamDA_mESC_24h_F07,82.2665010179762
RamDA_mESC_24h_F08,93.9068457667776
RamDA_mESC_24h_F09,98.4830361157716
RamDA_mESC_24h_F10,94.850573746376
RamDA_mESC_24h_F11,91.969831772007
RamDA_mESC_24h_F12,107.580644814344
RamDA_mESC_24h_G01,93.8632124667671
RamDA_mESC_24h_G02,96.9601061522095
RamDA_mESC_24h_G03,95.7633909768747
RamDA_mESC_24h_G04,96.748731325164
RamDA_mESC_24h_G05,87.4298654034141
RamDA_mESC_24h_G06,86.5493093849924
RamDA_mESC_24h_G07,88.8025835539133
RamDA_mESC_24h_G08,83.9904107456887
RamDA_mESC_24h_G09,103.465338680749
RamDA_mESC_24h_G11,100.658271253491
RamDA_mESC_24h_G12,95.7030662057729
RamDA_mESC_24h_H01,95.5555434153777
RamDA_mESC_24h_H02,89.3464647213625
RamDA_mESC_24h_H03,95.7684695351195
RamDA_mESC_24h_H04,89.0248488393453
RamDA_mESC_24h_H05,100.664060704551
RamDA_mESC_24h_H06,91.6282213347838
RamDA_mESC_24h_H07,95.2535911652062
RamDA_mESC_24h_H08,90.9156301998881
RamDA_mESC_24h_H09,103.751137809082
RamDA_mESC_24h_H10,92.2303392906153
RamDA_mESC_24h_H11,95.1767338682634
RamDA_mESC_24h_H12,97.4820889217749
RamDA_mESC_48h_A04,127.467252759687
RamDA_mESC_48h_A05,135.377712318107
RamDA_mESC_48h_A06,123.539441035608
RamDA_mESC_48h_A07,116.092505771661
RamDA_mESC_48h_A08,143.497283880496
RamDA_mESC_48h_B01,138.457238375816
RamDA_mESC_48h_B02,120.758911139775
RamDA_mESC_48h_B03,136.85111597756
RamDA_mESC_48h_B04,123.423442878151
RamDA_mESC_48h_B05,125.314213133648
RamDA_mESC_48h_B06,129.622910703792
RamDA_mESC_48h_B07,118.979030918792
RamDA_mESC_48h_B08,104.451982979396
RamDA_mESC_48h_B09,129.888468556319
RamDA_mESC_48h_B10,125.025267146897
RamDA_mESC_48h_B11,118.01757341994
RamDA_mESC_48h_C01,119.445001610291
RamDA_mESC_48h_C02,123.508202389088
RamDA_mESC_48h_C03,122.663976197178
RamDA_mESC_48h_C04,131.925182558869
RamDA_mESC_48h_C05,89.8682244041326
RamDA_mESC_48h_C06,0
RamDA_mESC_48h_C07,108.657475360112
RamDA_mESC_48h_C08,115.784597001295
RamDA_mESC_48h_C09,120.308310836426
RamDA_mESC_48h_C10,113.143266168945
RamDA_mESC_48h_C11,127.194003099958
RamDA_mESC_48h_C12,115.956899668995
RamDA_mESC_48h_D01,130.892611027689
RamDA_mESC_48h_D02,134.657208105625
RamDA_mESC_48h_D03,128.195477905539
RamDA_mESC_48h_D04,118.176474858057
RamDA_mESC_48h_D05,120.164292038871
RamDA_mESC_48h_D06,125.171880747411
RamDA_mESC_48h_D07,124.502784418846
RamDA_mESC_48h_D08,126.645947261372
RamDA_mESC_48h_D10,124.432639414135
RamDA_mESC_48h_D11,113.366411785632
RamDA_mESC_48h_D12,106.483148571057
RamDA_mESC_48h_E02,103.053296191307
RamDA_mESC_48h_E05,116.022823891041
RamDA_mESC_48h_E06,118.389360330287
RamDA_mESC_48h_E07,118.69121288904
RamDA_mESC_48h_E08,112.763752935322
RamDA_mESC_48h_E10,117.490085201842
RamDA_mESC_48h_E11,131.346868589098
RamDA_mESC_48h_E12,123.819728918132
RamDA_mESC_48h_F01,122.889004486884
RamDA_mESC_48h_F02,118.796147425154
RamDA_mESC_48h_F03,120.112525988899
RamDA_mESC_48h_F04,123.791554384646
RamDA_mESC_48h_F05,123.135047693397
RamDA_mESC_48h_F06,121.282429720957
RamDA_mESC_48h_F07,117.699184160819
RamDA_mESC_48h_F08,121.075463871954
RamDA_mESC_48h_F09,112.789169066491
RamDA_mESC_48h_F10,127.646972459276
RamDA_mESC_48h_F11,121.821570480377
RamDA_mESC_48h_F12,125.670914980826
RamDA_mESC_48h_G01,125.623908737632
RamDA_mESC_48h_G03,106.505187167234
RamDA_mESC_48h_G04,122.21655542613
RamDA_mESC_48h_G05,125.519400917591
RamDA_mESC_48h_G06,120.933497999296
RamDA_mESC_48h_G07,142.116155221063
RamDA_mESC_48h_G08,120.513250998744
RamDA_mESC_48h_G09,118.847505408841
RamDA_mESC_48h_G10,128.714662138651
RamDA_mESC_48h_G11,135.875121583093
RamDA_mESC_48h_G12,129.435855582422
RamDA_mESC_48h_H01,126.191458367245
RamDA_mESC_48h_H02,116.118522484406
RamDA_mESC_48h_H03,123.208669152355
RamDA_mESC_48h_H04,126.59365046488
RamDA_mESC_48h_H05,120.615541528215
RamDA_mESC_48h_H06,138.111838945144
RamDA_mESC_48h_H07,130.021303529291
RamDA_mESC_48h_H08,125.281112058537
RamDA_mESC_48h_H09,121.221790604536
RamDA_mESC_48h_H10,117.818321417835
RamDA_mESC_48h_H11,122.152459670087
RamDA_mESC_48h_H12,121.958269418297
RamDA_mESC_72h_A04,141.953603391897
RamDA_mESC_72h_A05,142.079719614512
RamDA_mESC_72h_A06,135.77093052643
RamDA_mESC_72h_A07,134.652097809692
RamDA_mESC_72h_A08,141.347724983743
RamDA_mESC_72h_A09,131.840372367449
RamDA_mESC_72h_A11,142.770425738541
RamDA_mESC_72h_B01,140.106421117049
RamDA_mESC_72h_B02,148.958333816731
RamDA_mESC_72h_B03,142.470659795959
RamDA_mESC_72h_B04,145.401323056838
RamDA_mESC_72h_B05,136.293532866151
RamDA_mESC_72h_B06,141.699593986831
RamDA_mESC_72h_B07,136.585534184323
RamDA_mESC_72h_B08,128.373140489133
RamDA_mESC_72h_B09,144.895286348085
RamDA_mESC_72h_B10,125.125104111487
RamDA_mESC_72h_B11,150.543681616997
RamDA_mESC_72h_B12,158.788875779894
RamDA_mESC_72h_C01,142.618119253658
RamDA_mESC_72h_C02,140.624836837425
RamDA_mESC_72h_C03,147.009020012521
RamDA_mESC_72h_C04,143.239607125601
RamDA_mESC_72h_C05,128.271366412583
RamDA_mESC_72h_C06,134.495230103197
RamDA_mESC_72h_C07,136.669993329208
RamDA_mESC_72h_C08,147.157769664505
RamDA_mESC_72h_C09,133.867603691232
RamDA_mESC_72h_C10,135.675476161016
RamDA_mESC_72h_C11,150.228788652409
RamDA_mESC_72h_C12,139.581404669458
RamDA_mESC_72h_D01,137.995569593524
RamDA_mESC_72h_D02,140.155383892145
RamDA_mESC_72h_D03,149.697259324155
RamDA_mESC_72h_D04,138.430156990773
RamDA_mESC_72h_D05,146.455770231142
RamDA_mESC_72h_D06,142.637677416574
RamDA_mESC_72h_D07,142.975082955438
RamDA_mESC_72h_D08,128.176454676363
RamDA_mESC_72h_D09,158.743489353251
RamDA_mESC_72h_D10,125.236383954338
RamDA_mESC_72h_D11,134.142807899015
RamDA_mESC_72h_D12,144.368545040488
RamDA_mESC_72h_E01,156.215499930512
RamDA_mESC_72h_E02,145.121278986324
RamDA_mESC_72h_E03,147.595665561705
RamDA_mESC_72h_E04,145.420927409485
RamDA_mESC_72h_E05,134.550662267285
RamDA_mESC_72h_E06,140.453770771137
RamDA_mESC_72h_E07,143.743557332846
RamDA_mESC_72h_E08,127.398767174454
RamDA_mESC_72h_E09,139.427941100419
RamDA_mESC_72h_E10,136.954828589142
RamDA_mESC_72h_E11,146.53417680111
RamDA_mESC_72h_E12,132.639436908259
RamDA_mESC_72h_F01,142.368333482807
RamDA_mESC_72h_F02,140.376319111424
RamDA_mESC_72h_F03,141.888802209405
RamDA_mESC_72h_F04,141.815426089979
RamDA_mESC_72h_F05,135.289710514482
RamDA_mESC_72h_F06,131.161936754698
RamDA_mESC_72h_F07,138.960911404078
RamDA_mESC_72h_F08,148.318878490887
RamDA_mESC_72h_F09,136.877883775659
RamDA_mESC_72h_F10,141.468118292053
RamDA_mESC_72h_F11,136.783917343289
RamDA_mESC_72h_F12,142.688214436411
RamDA_mESC_72h_G01,143.542907780854
RamDA_mESC_72h_G02,139.48262087843
RamDA_mESC_72h_G03,141.247103146727
RamDA_mESC_72h_G04,151.25122856399
RamDA_mESC_72h_G05,143.934532933053
RamDA_mESC_72h_G06,144.790059188671
RamDA_mESC_72h_G07,141.439317315793
RamDA_mESC_72h_G08,151.451615000501
RamDA_mESC_72h_G09,138.797645822948
RamDA_mESC_72h_G10,137.579044842582
RamDA_mESC_72h_G11,137.931944356543
RamDA_mESC_72h_G12,136.304511527083
RamDA_mESC_72h_H01,144.443930655265
RamDA_mESC_72h_H02,140.828031757734
RamDA_mESC_72h_H03,141.257389234074
RamDA_mESC_72h_H04,138.939399119838
RamDA_mESC_72h_H05,140.175798852885
RamDA_mESC_72h_H06,141.430605234951
RamDA_mESC_72h_H07,138.819839062997
RamDA_mESC_72h_H08,145.908189645073
RamDA_mESC_72h_H09,143.404895643775
RamDA_mESC_72h_H10,136.764419039961
RamDA_mESC_72h_H11,142.399109730121
RamDA_mESC_72h_H12,138.33431821266
